A9,B9,C9,mean_Agg-bu,std_Agg-bu
40.09418699663372,40.10790108117621,39.39988379659299,39.8673239581343,0.4048731251824931
38.30025114097627,39.8183756124786,40.220390448049756,39.4463390671682,1.0126905415412086
39.1576320060369,40.257466435031716,40.383027041917195,39.9327084943286,0.6741654385440664
40.41364235109782,40.16371449045316,40.684750195915065,40.420702345822015,0.26058958965330054
39.751289503770245,40.893873365912334,41.79892283919897,40.81469523629385,1.026110350423947
39.98666519276624,39.51909364357165,41.23596997205215,40.247242936130014,0.8876044457282708
39.171621086810674,41.347409795073425,41.41955753904724,40.64619614031045,1.277528870727789
39.59843704763752,39.68751865877952,41.48241354097499,40.25612308246401,1.062932311973447
37.99011299264474,41.08224848165074,40.69781927917129,39.92339358448893,1.685267586477231
40.13108031845476,39.12107106956529,40.84248295344828,40.03154478048945,0.8650116825696241
40.95555042586272,40.71090184194951,40.31640566672685,40.660952644846354,0.3224867400392584
