A8,B8,C8,mean_BLB,std_BLB
41.514431361222925,39.97700234199349,41.8987388905668,41.130057531261066,1.0168949165967298
40.160305335091216,40.2616581851596,40.13684961466888,40.18627104497323,0.06633218211578477
39.61538827544375,39.06479548020186,41.148192400559154,39.94279205206825,1.0795974280487874
40.927635953028414,39.69344696973574,40.57627867584266,40.399120532868935,0.6358807807574272
43.1007227988292,40.28434904390495,40.536631900281314,41.30723458100516,1.558320137362862
40.49599943902635,39.25507772860076,41.2153482226206,40.322141796749236,0.9916324733815509
40.33617214419518,39.72962544618852,40.41456257786255,40.160120056082086,0.37487394132320945
40.226358772527185,40.57617748897772,40.44898794114958,40.417174734218165,0.17706593036555907
40.72808233832046,40.6636407515394,40.22583016947348,40.539184419777776,0.2732788761769593
40.86089749196214,39.99822134061266,40.09520862821528,40.3181091535967,0.4725632430567057
39.79998956867038,39.304492894123726,40.21355431986756,39.77267892755389,0.4551456605115545
39.66572741347382,40.16206258856175,40.56508602915015,40.130958677061905,0.45048537143924633
