A21,B21,C21,mean_HdhQ150-NB-64,std_HdhQ150-NB-64
40.766617973671416,40.48639743678873,40.267819610321865,40.50694500692733,0.25003320539280033
42.15415511661054,39.75394861818368,40.716049443478745,40.874717726090985,1.207944339240419
41.57552072526964,41.06327556546649,41.22128807317482,41.28669478797032,0.2623114650385939
40.311760558774765,40.392446375446,40.613477858756006,40.439228264325585,0.15620416486876856
41.54618009242835,40.675114657754555,41.57313648677803,41.264810412320315,0.510869331643369
41.31434474663926,41.21124040844102,40.167315150441524,40.89763343517394,0.6345716853907769
40.31186607697452,41.62019810770874,41.21390165314177,41.04865527927501,0.6696364302503017
42.15097941017877,41.242131359676534,41.60011240116982,41.66440772367503,0.45782268521499325
41.990894069251354,41.17094762208935,40.8915454220692,41.3511290378033,0.5713937949801526
39.93611203783912,40.577135188945476,40.57166048515494,40.361635903979845,0.368524644477015
41.070000868912224,40.40660980347864,40.92415427604805,40.800254982812966,0.3486189934188775
39.60870031261935,41.16249081474634,40.618308178978154,40.463166435447945,0.7884275182692495
40.62307747777824,41.88511849747512,41.475140891964834,41.3277789557394,0.6437961937099875
42.27768389180003,40.69221271059516,41.48700629625762,41.48563429955093,0.7927364810509332
41.105138435196736,40.84854381453871,41.57325656835374,41.17564627269639,0.3674651823604533
41.53262738050735,41.642160646838896,41.063674016564185,41.41282068130348,0.30728965038257117
41.00446828204912,40.618932008528915,40.95522755622777,40.85954261560193,0.20982435618127881
42.10690188539097,40.69131134571675,41.380254341260674,41.3928225241228,0.7078789539314819
39.92027589581505,40.84680226315341,41.251719703407396,40.672932620791954,0.6825383817743692
40.92790418441005,40.538513428616945,42.49334549252446,41.319921035183825,1.034698027439971
41.27638774512794,41.18884392366206,41.69678935505629,41.387340341282105,0.2715418922810571
40.87401751409322,40.99975067965321,40.811139340947264,40.89496917823123,0.09603534997450891
41.58929334963201,41.06313267760008,40.6027791369171,41.08506838804973,0.4936227856540124
41.83131159089104,40.20245090975475,41.617265742403895,41.217009414349896,0.8851274629952434
41.41701130760469,40.56621214867312,40.49464614591244,40.825956534063415,0.5131176591993593
41.10004195940537,40.4626130983749,40.63209204299662,40.73158236692563,0.3301554658570315
39.61463322929229,41.08115526730132,41.594778200973614,40.763522232522405,1.0275755864197322
