G1,H1,I1,mean_WT-delta-intron-1mon-52,std_WT-delta-intron-1mon-52
42.515261712903055,39.69379700578185,41.87661139958787,41.36189003942426,1.479482792174056
41.62814500560299,42.43928535591659,42.449157821766406,42.17219606109533,0.4711878920687959
41.125485950591965,41.66018640406034,41.23080027228884,41.338824208980384,0.28324551524883
41.675765053979276,42.30822533540271,42.563282981564704,42.18242445698223,0.4569369909570755
41.915711014068926,42.98431178579124,42.86601685486593,42.5886798849087,0.585801799681579
40.46172273029064,39.6005322633038,41.06704323067863,40.37643274142436,0.7369663431991134
41.98810664322824,42.84140065511171,41.59764541233118,42.142384236890386,0.6360683594674776
41.93599749139349,42.05933309183601,41.84412666839534,41.94648575054162,0.10798589656756008
41.340075441928,40.99004413125549,41.6304015480946,41.32017370709269,0.3206422689108649
41.57433994592655,41.923430162913505,42.05962727661378,41.85246579515128,0.2503056220908812
42.62702275084929,41.67467325154922,42.524833450933016,42.27550981777718,0.5228423258897408
40.58737815264476,38.79804532518734,42.24496671742525,40.543463398419114,1.723880259848653
