A23,B23,C23,mean_Q150delta-intron-NB22,std_Q150delta-intron-NB22
17.881652650415013,19.388920662384372,17.731463069186212,18.33401212732853,0.9166587372504905
18.924777744535888,19.787138524715402,19.79387615568622,19.501930808312505,0.4998405677691892
20.491733783763696,22.05660898360544,21.74773406734142,21.432025611570186,0.8288319911502133
21.72960502401956,23.231939679536175,22.199407922520784,22.386984208692173,0.7685317180454855
22.81383120008632,23.839826941718773,24.176400525128816,23.610019555644637,0.7097586684270659
24.634363573521384,25.464710485222238,24.74615184043327,24.948408633058964,0.4506105370108548
25.897597910428345,26.71966604088975,25.658096733320047,26.09178689487938,0.5567893407340853
26.75981523108281,27.89817493838438,25.98957990864547,26.88252335937089,0.9601961833120294
27.223095902253164,28.075506150528827,28.13182991012298,27.81014398763499,0.5091779476632475
27.273196814780302,29.511077119069025,27.763906314569265,28.182726749472863,1.176258892251394
28.622996816287692,29.75886009564918,29.34755551230102,29.243137474745964,0.5750858129667216
29.369609423818368,30.703445631617658,30.056585650036883,30.04321356849097,0.6670186404687285
30.216350434614565,31.072073538917195,31.16042709090616,30.816283688145973,0.5214321806878176
31.143121007248908,32.37258566728335,31.397948725120354,31.637885133217537,0.6489013388153373
31.01725091829386,33.39968130564205,32.19113816360236,32.20269012917942,1.191257202946336
32.15465419860064,33.75245757998999,32.51261361464122,32.80657513107729,0.8384831192420377
33.14977236518509,33.164055588956536,32.78866031711616,33.03416275708593,0.2127312592066781
33.579266905355865,33.534890513944006,33.025428311310755,33.379861910203545,0.3077494078739302
34.0948549512325,34.37623660725575,34.314899197714254,34.26199691873416,0.14796248655507863
34.97420504679418,34.7136197423425,33.888574431895435,34.525466407010704,0.5667448422338903
34.1384014899886,35.25331402381555,34.922598684745424,34.77143806618319,0.5726208509774968
34.74678036458144,35.44121921228784,34.12551992505265,34.77117316730732,0.6581887345028131
35.2891556574955,35.63579245720034,35.38875440433696,35.4379008396776,0.17846791534452933
35.61320288831867,36.8485005712763,35.9782757748721,36.14665974482235,0.6346297837182538
36.284345791037595,35.495281691208476,35.8103692950859,35.863332259110656,0.3971893063496301
36.6576705778379,36.65969641300171,35.80457123197894,36.373979407606186,0.4931229855273293
35.366019328429246,37.070422057419925,35.96376420388549,36.13340186324489,0.8647715694057131
36.01028662164365,36.392819030188925,35.9771518999478,36.12675251726012,0.23101519305455587
36.84579805106752,37.99795268095167,37.239138253640554,37.360962995219914,0.5856586237190824
36.8804500442219,37.85143561495667,37.26621185525143,37.33269917147667,0.4888953538927398
36.890882705517406,37.21989118209624,37.97038663193089,37.36038683984818,0.5532959914646919
36.992742184214464,38.191578501516354,37.45417271632009,37.5461644673503,0.6046891685929995
36.7846394142197,38.20605011442704,37.820810803207536,37.60383344395142,0.7351268431286542
37.92087662758797,38.199824740354465,37.37142435997259,37.83070857597168,0.4214967445940915
37.48038770490364,38.45868909474046,36.695121518098404,37.544732772580836,0.883542791915914
37.94441174935175,38.82612116976882,38.637398106046696,38.46931034172243,0.46426608523528806
37.06504206183402,38.929301305242575,37.99784757999771,37.997396982358104,0.9321297033874811
38.87983294541069,38.20006789687236,38.52224582218042,38.534048888154494,0.34003619598267804
37.887954151143894,38.16211647375581,38.413283800664985,38.15445147518823,0.26274869042255694
38.40781931432037,39.0644311069453,38.68573421249183,38.7193282112525,0.3295924439638743
39.31642048565392,38.87373561720393,38.85956178323523,39.016572628697695,0.2597725493258967
39.53366042009242,38.985932207876786,38.38771192559595,38.96910151785505,0.57315961311369
38.53002170090722,38.654671441675234,39.23653983563624,38.80707765940624,0.37711100498069006
39.06952016641747,38.99819346263009,37.958318394528725,38.67534400785876,0.6219856688837613
38.20531578154568,38.67223333799406,39.143660169377334,38.67373642963903,0.4691739997134975
38.12666781510829,39.30349488300512,38.49851693906939,38.64289321239426,0.6015512182333669
38.93152727930468,38.95209429069129,39.44206954001619,39.10856370333739,0.28900753937132106
38.69979891691611,39.79975653561232,39.052801953937355,39.184119135488594,0.5616136059248203
39.28105135615115,39.45531572462091,39.786115954106684,39.50749434495958,0.25654340440231765
39.82737163938861,38.195492792228244,39.841491594874164,39.288118675497,0.9462681088768446
39.747350464284494,40.092909596370816,40.1966217468501,40.01229393583514,0.23523463791975607
39.09384409008545,39.6557250826452,40.14794482526295,39.632504665997864,0.527433863898966
39.70848494034347,40.38649356974225,40.4357599461054,40.17691281873038,0.4064176446680575
39.601740248221006,39.991300414655555,39.469711082010114,39.687583914962225,0.27118390313966306
40.25495027835518,39.985269930401145,40.176237041952575,40.138819083569636,0.13867930712731866
39.955781522911266,39.64165629234867,39.73176779621034,39.7764018704901,0.16174923665695828
39.380622608135376,39.69983640583405,40.82942341345738,39.96996080914227,0.7612367163520068
40.15891369799853,40.34087118606067,40.04161389677526,40.18046626027815,0.15078831520786098
40.57285099869723,40.305796196939305,39.78991013331649,40.22285244298434,0.39800609217811084
38.97103769553596,40.42833168946888,39.58384711285076,39.661072165951865,0.7317097975345743
39.48281289999929,39.999213738733886,40.288411607802885,39.92347941551202,0.4081042578669228
40.10428183690757,39.6429897134024,39.97985115049955,39.90904090026984,0.23865911768707312
39.730141936880024,39.96985497942929,39.49020776018457,39.730068225497966,0.23982361811824396
39.52189852282002,40.402028521159096,38.6526444243973,39.52552382279214,0.8746976829743437
39.83643979816432,40.602364947042574,40.30432346330108,40.247709402835994,0.3860883283690431
40.489952329751155,39.1499794105026,40.88503468208967,40.17498880744781,0.9093985452769395
40.21431908027766,39.94256439177454,40.57574678331587,40.24421008512269,0.31764774415613983
39.5599457958642,40.45792111130326,40.10926138633412,40.04237609783386,0.4527086791169237
39.07387405655365,39.978146393233125,39.543007749807416,39.531676066531396,0.45224265610990405
40.00269287411132,40.334825310708446,40.318699001884646,40.21873906223481,0.18727514787362046
40.48535917183532,40.06492233587436,39.71068341621013,40.08698830797327,0.3878089889776499
40.76002680892647,39.48676181344019,40.67219462036575,40.30632774757748,0.7111222564619786
39.32010607968387,40.24860716774864,40.59229773978241,40.053670329071636,0.658117150142061
39.8346726025913,40.11465142885471,39.37896869913839,39.77609757686147,0.3713226964920816
40.0166066334878,40.255616268592,40.87789404108684,40.38337231438888,0.44462928946529245
40.81613777065319,40.982101716988126,40.268835808197686,40.689025098613,0.3732362357884895
41.072673642556964,40.567944896458485,40.626583135054,40.75573389135648,0.2760393362813776
40.28601229711998,40.57970199386226,41.522034231254764,40.795916174079004,0.6457545851255498
40.31487175967209,40.89923436435463,40.64986413371805,40.621323419248256,0.2932249012697883
40.43974045040778,39.050015121239696,40.14229079010326,39.87734878725025,0.7317648674879531
40.45104044995881,40.47988408414661,40.95256215172673,40.62782889527739,0.28159679453331454
40.90123169820866,40.558129773719635,40.53238913281724,40.66391686824851,0.20592326614003076
40.06692694005818,40.25374617026335,40.48980559001091,40.27015956677749,0.2119165822565762
40.50673261686487,40.00148709561643,40.5841889284509,40.364136213644066,0.3164421861190356
40.74426689466677,41.16925598099758,40.909517188842266,40.94101335483554,0.21423803870760516
39.45072181811863,40.80755324646695,40.95593256723937,40.40473587727498,0.8295246979501031
39.50662060676663,40.22108468795725,41.15113843677851,40.29294791050079,0.8246107962987761
39.53639490754245,40.34594426678854,40.025664005841065,39.96933439339069,0.4077037039236296
39.53204616650996,40.549948673482106,39.97221689953317,40.01807057984175,0.5104980885600131
40.62582344608848,40.27784535651679,41.07837204942198,40.66068028400908,0.4014000446883337
40.83510083251275,40.21782545159191,40.36351663576927,40.472147639957974,0.32265731864631253
39.838014088210485,40.84690929533556,41.198616058466506,40.627846480670854,0.7062583223883165
40.49845591196406,39.75133429790692,40.14519586950297,40.13166202645798,0.3737446323741783
41.437769969790416,39.45848599143137,40.0330100493681,40.3097553368633,1.0182495923693289
40.84038824343117,41.31355634212762,40.761603914119696,40.97184949989283,0.2985371286101923
42.46567210239682,41.19954361300673,40.86335042016532,41.50952204518962,0.8449400361275485
40.420609574093646,40.23142171162258,40.4034288457161,40.35182004381077,0.10462128441273298
41.83552250808405,41.638001018756334,40.63345776239472,41.36899376307837,0.6446034369384251
40.612463164762225,40.97414235174906,40.4177812351579,40.668128917223065,0.2823268141913068
40.414080554518875,40.50069658048031,40.60744292046718,40.50740668515545,0.0968556672056155
39.99713297642042,40.03334376777959,41.118733786606896,40.38307017693563,0.6373605849898679
40.416301497466264,41.534759857522616,40.46175911299784,40.80427348932891,0.6330279214142774
40.06901217691037,39.19665080250855,40.21275758507018,39.82614018816303,0.5498712127221256
41.04004823687518,40.4807363221369,41.16672757210353,40.89583737703853,0.36502544819342936
40.82882676338484,40.238253110706175,39.86302824026963,40.31003603812021,0.48688426583119077
39.74954503230035,39.442625658220486,40.72953770090356,39.97390279714147,0.6721517361311059
39.27229478128847,40.655316537484396,39.7553908312459,39.89433405000626,0.7019018507294522
40.53008919447066,40.28098239163359,41.00519858643967,40.60542339084797,0.3679384528188233
40.55563473975008,40.394421254635425,40.61091799356631,40.52032466265061,0.11248471296360786
40.945861314531015,40.751154048706425,39.8349938001031,40.510669721113516,0.5931957455310812
41.79092066416976,39.50382363482228,40.80943514269947,40.701393147230505,1.147370040571568
40.75122153764895,40.605238988839034,40.22401181592015,40.52682411413604,0.27221166782919914
41.19121211883539,40.88223576186759,40.398123523638226,40.823857134780404,0.39975420952554175
40.19136213432344,39.88104337843097,40.59352617380271,40.221977228852374,0.3572266737450386
40.49963632721177,40.47644749744465,40.09581719176433,40.357300338806915,0.22674767385127167
40.08498186920871,40.01173896520679,39.48359738469212,39.86010607303587,0.32811617614102734
40.37993560321994,40.44345534633325,41.98599861312056,40.93646318755791,0.9094790523011016
40.34099896916878,40.32423881055035,40.980551114363486,40.54859629802754,0.3741776960831521
40.62264869521386,39.85819931133985,41.14476129061255,40.54186976572209,0.6470736883963818
41.131684474430756,40.06764734453297,40.72350422595787,40.6409453483072,0.5368013875349821
41.41185789762437,41.59243964041768,40.66499125811477,41.22309626538561,0.49169435710932746
40.99009121323885,41.53791066312832,41.03407283409138,41.18735823681951,0.30438273347291944
40.89916781625785,40.2538823235006,40.805374014297705,40.652808051352054,0.34864827774978846
41.37564239310909,39.77600446037928,40.16193333365034,40.43786006237957,0.8347526871339995
39.78600135483172,41.08598419352602,41.15222098765056,40.67473551200277,0.7703785626663519
41.29356510096143,39.659625147431576,41.81906620678595,40.924085485059656,1.1261362316041417
39.73043399297333,40.18503500797518,41.27864108621725,40.39803669572192,0.7957786062278344
40.19972101762626,40.149891894011134,40.6965452562541,40.348719389297166,0.3022546288865066
39.957090298941544,40.567538041325626,40.302273437908816,40.27563392605867,0.30609452664032805
40.50556448295047,40.93539236921826,41.8171793833593,41.08604541184268,0.6686596041205228
40.158245528955575,40.70236343349322,40.770951276840854,40.54385341309655,0.3357024773479175
40.24068196855884,40.46645493248054,40.5039916201268,40.40370950705539,0.14242799746204
40.47300425664877,40.96995761059858,40.34777280452269,40.59691155725668,0.3290793940462938
41.9356208140785,40.39015714640185,40.499547440019064,40.941775133499796,0.8624317287113867
41.683689050672164,41.11555685218231,40.64077490531097,41.14667360272181,0.5221529160808366
40.02787933237869,40.663448976314825,40.492462924557174,40.39459707775023,0.32889281848606416
40.924980882278575,39.82609477686025,41.34000355083232,40.69702640332371,0.7822738506009832
40.95521106968067,40.092003194219686,40.767645922823014,40.604953395574455,0.4540193860193189
40.70561677247848,40.21884786720317,41.08355154303658,40.66933872757274,0.4334918501616692
40.29552828083833,40.58783241544875,40.39097462534594,40.424778440544344,0.14905519185544047
40.594341509722945,40.54938003761428,40.5038502207286,40.54919058935528,0.045245941961092655
40.70683348295694,40.208634524981655,41.48617446699118,40.80054749164325,0.6439051268824236
39.52994423335281,39.75873652858076,40.909448304095044,40.06604302200953,0.7393144330906962
39.90831629311929,40.3804958064863,40.11295282605001,40.1339216418852,0.2367871230430915
40.501504313083636,39.993835446715345,40.56057763236385,40.35197246405428,0.3115589938583318
41.73107722411984,40.4570480554198,40.29921700311698,40.82911409421887,0.7850992141400472
40.752541537620054,39.345835194824204,40.86572032496677,40.32136568580368,0.8467273254119695
41.01860111968946,39.75692301591213,41.61296274732999,40.79616229431053,0.9478027982799948
40.1963027886858,40.00522598047644,41.24792139305945,40.483150054073896,0.6691666364659754
41.83762330237503,40.68039362621709,41.55405924063182,41.35735872307465,0.6031695044103257
40.7351989854446,40.34172363906535,40.991126113083794,40.689349579197916,0.32712003814379687
41.068593395924616,40.55123247396934,40.23894544086748,40.61959043692048,0.41902689729508136
40.91066329650911,40.55641399959378,41.14855156478854,40.87187628696381,0.2979681998314507
41.426773969346755,40.09728131922484,40.92425083315545,40.81610204057568,0.6713119972742878
40.29182367601812,40.13691536231135,41.96085264002666,40.796530559452044,1.011302910556017
40.205531901163425,40.049536526347715,40.747029008700885,40.334032478737335,0.366071358566085
40.925856977190264,40.29399897231978,40.53579412634432,40.58521669195145,0.3188151142482454
40.68493796894722,40.84313570383807,39.29543904154696,40.27450423811075,0.8515768463110159
40.57076585718342,39.8525348977885,40.322412756066385,40.2485711703461,0.36476480448996135
40.24927677509624,40.42837130606469,40.91532513792733,40.53099107302942,0.3446784267058443
41.51600647874355,40.41588339362827,41.741472105329244,41.22445399256702,0.7092591185836439
42.56896453296675,41.373766671043,41.621240626782544,41.854657276930766,0.630862094051933
39.89898113790031,41.248851841513385,42.28984570560993,41.145892895007876,1.1987529994879975
40.87104261813918,39.493721608129796,40.809020666334185,40.39126163086772,0.7779108238986776
41.562390821398424,41.31985707725552,40.614217596311796,41.16548849832191,0.49257523264398895
40.59576443021304,41.37353925696126,41.07145775803722,41.013587148403836,0.3921035269865736
41.23860083324688,41.11539555539719,40.58474638019817,40.97958092294741,0.34744153786429743
41.13643014045649,40.19053873103141,40.44842169808864,40.59179685652551,0.4889733803067815
41.05708349059568,40.192625420216835,40.968198736033926,40.739302548948814,0.47551765183571904
40.00680841642231,41.39761621218927,40.92656447531199,40.776996367974526,0.7073645066307201
41.125958971358216,41.980359996260404,41.40621059267857,41.504176520099065,0.4355436488344141
40.9120692545665,41.16677470323517,39.89725701959427,40.65870032579864,0.6716142105539196
41.63382180470488,40.64832289645099,41.35487434670534,41.2123396826204,0.5079755135749704
40.020865490402414,40.35985065308858,40.84419632762405,40.408304157038344,0.4137985299802022
40.09318767633869,40.520464032849326,40.95725856895711,40.52363675938171,0.43204418351927387
40.87922449676355,41.31292201483624,41.05296340783264,41.08170330647747,0.2182724687774194
41.27115216954287,41.60143514655669,41.10624467209205,41.32627732939721,0.25215568392731497
40.61066775596532,40.11056873067922,40.762806098412355,40.49468086168563,0.3412376235123387
41.537130162536045,40.51837640670645,41.790741578684546,41.28208271597568,0.673435358971767
41.24954059657719,41.93091463513013,41.50875424009157,41.56306982393297,0.3439190051298546
40.67120291400976,40.19575712767385,42.20360026535291,41.02352010234551,1.049263583318714
40.80661355419305,41.27142752477741,41.34893235069354,41.14232447655467,0.2933055012350391
40.516203540731546,40.74609333054631,40.329325503460865,40.530540791579575,0.20875349816180336
40.7839986900051,40.53231291842844,41.37919072256003,40.89850077699786,0.4348948720403134
40.41573736345998,40.78485584994308,41.6799117493767,40.96016832092659,0.6500654323710309
41.376370986709425,39.40333246443613,41.312335477875614,40.697346309673726,1.1211061548077565
40.75020478738781,40.59502852933668,41.1002195403604,40.81515095236163,0.25878174716041485
40.52248124518206,41.42152278999229,41.98370383740218,41.30923595752551,0.7370543504808124
41.424294862625054,40.16960423854673,41.09403837467481,40.89597915861553,0.6503712250223127
40.74096724213912,39.07407287419591,41.881379018407394,40.56547304491414,1.4118571481480031
40.408289831455676,41.55503587316313,41.630772534972834,41.198032746530544,0.6849849738634671
41.185835467641475,41.00263258459266,40.86597827978136,41.018148777338496,0.16049211611303474
40.418132512329024,40.02727840054606,41.5831637309867,40.67619154795393,0.8094075856889623
40.56320862685771,39.77472655187938,41.77892647260587,40.705620550447655,1.0096609319694674
41.84117942023777,41.203385311626825,42.23345497474764,41.75933990220408,0.5198886012930526
41.20709272872762,40.897704067806956,40.979159268388,41.02798535497419,0.16036934222307786
41.52540932789566,40.79573795644345,41.25014327472523,41.19043018635478,0.3684824517820199
39.723218717407235,40.30908212644589,42.2097001420308,40.74733366196131,1.2998829851320166
41.48945386842922,40.7218509377432,41.163328021701886,41.12487760929144,0.385243287365716
40.76458920891747,41.29940686779251,40.76141307520159,40.94180305063719,0.30969806181083553
42.084877703576176,41.54503255277518,41.420734037510655,41.68354809795401,0.35307452398307776
40.29088802107812,40.46854682376679,41.37457985836473,40.71133823440322,0.5812123117755915
40.74561080832668,40.57333540246654,41.08383238226993,40.80092619768772,0.2597049014212449
40.34948154235378,40.82045293411029,40.91765157040894,40.695862015624336,0.3038856165104426
40.65246458789133,40.62951159970079,40.77271942797359,40.68489853852191,0.07691613214913252
41.047130194860856,40.32604360850804,40.64162991293724,40.671601238768716,0.3614763844756145
41.8301843953542,41.439165800322705,41.71073625594956,41.660028817208826,0.20038043485539156
41.0631536465844,41.542237856415476,41.41754746815523,41.3409796570517,0.24855058298112367
40.47062702409798,41.2952747748307,40.78254520236025,40.84948233376298,0.41637892942301297
40.997443833302775,40.904877781659195,41.41336140401478,41.10522767299225,0.27083558781042577
40.450784528373944,40.83112466825155,41.5397536213519,40.940554272659135,0.5526703810644347
41.634952433021205,41.05785833136292,40.68115114989126,41.124653971425126,0.48039615430764404
41.198614434366895,41.00516024555305,40.78869162551031,40.99748876847675,0.20506905172555226
40.42408671489115,40.562545034583216,41.98377247706631,40.990134742180224,0.8632957996626345
39.85786787152688,41.50260957449698,41.20171396761278,40.85406380454555,0.8757507032727717
40.51709374766825,40.7364923840353,41.14408154375291,40.79922255848549,0.3181661990213428
40.235276028108544,40.36032178492856,41.614168544298735,40.736588785778615,0.762573789706839
42.636895055451234,40.155770032749416,41.30958444134165,41.36741650984743,1.2415730971956573
41.27794474876484,41.74509249377873,41.33337757435505,41.45213827229954,0.25521526492372537
40.494592492142154,41.25009604737229,41.35567611695476,41.03345488548973,0.4696448626318318
40.58226578082298,39.90562582700278,40.728334695630096,40.40540876781862,0.4389433595762991
41.68596191881866,42.04647881549499,41.00984858820707,41.580763107506904,0.52626100887089
40.71601389742129,41.67060266766225,41.62221035518282,41.336275640088786,0.5377071006035414
40.84288803631434,40.54508627665791,41.812363819710136,41.0667793775608,0.6626413753267845
40.61906709130336,41.473164223289,40.56711685617045,40.88644939025426,0.5087734547024031
41.23424990013459,41.20046213145871,41.843076250241964,41.425929427278426,0.3616545413228717
41.43730838313876,40.98431750429674,42.3400710059018,41.5872322977791,0.6901990831741276
41.22899697660457,40.20776409614199,42.21233683004385,41.21636596759681,1.0023460570916163
40.61353474945529,41.46446246178723,41.766818478767455,41.28160523000332,0.5979911500062502
41.22236772155687,40.40935937185493,41.40380984810505,41.01184564717229,0.5295966345067844
39.9418348251291,40.066651209399886,40.79848347214901,40.26898983555933,0.4627822553181239
40.859522359786865,40.487242041715874,41.557617400903744,40.96812726746882,0.5433894753016446
40.85237276714457,41.22011660490636,41.791641002027625,41.28804345802619,0.4733040748780353
41.576122824408934,42.33268863755452,41.4406227485865,41.783144736849984,0.48071711196725475
41.775489549536374,40.725217069420886,41.80514415405518,41.43528359100414,0.6151143777358032
40.49591719835615,40.51081009042927,41.12227419738385,40.70966716205643,0.35740575507375727
41.451622609143904,41.15096225780533,40.47701827510268,41.02653438068397,0.49907426745593775
41.41287561036827,40.32366236020555,41.036551523118604,40.92436316456414,0.5532052484646766
40.25609993288328,40.711803535856006,41.36500787291588,40.777637113885056,0.5573775649090275
39.718809354281234,41.74442072376407,41.23693153904128,40.9000538723622,1.0539877972609044
41.09794070273029,41.113654501256455,42.182469304696546,41.4646881695611,0.6216663488828073
40.908305586955116,41.70359855835958,41.96100606164118,41.52430340231862,0.5487755798920706
40.838512205234046,41.049927661902586,41.9783914096331,41.288943758923246,0.6063643056212944
41.407463862174744,41.12051174996393,41.61884555568592,41.3822737226082,0.25012007682286774
41.63363526221499,41.51811157693311,41.430978804883054,41.52757521467705,0.10165913758287472
40.76799755046752,41.08269515469424,41.22408847319883,41.02492705945353,0.23346862116841324
40.901581497998954,40.662326931593256,41.71651172317263,41.09347338425494,0.5526692190700275
41.463330252633156,41.381181975943555,41.47310830858164,41.43920684571945,0.05048828308543491
41.082503910306094,40.75991648783916,41.357508609239325,41.066643002461525,0.29911162161996774
41.20683409798909,40.6316674541267,42.308361838193655,41.382287796769816,0.8520058771524379
41.09306929323077,40.92219995382058,41.61232543786387,41.20919822830508,0.3594200093242117
39.77494431134216,41.901575065870865,41.481437983955196,41.05265245372274,1.1262914208717822
42.18055927432213,41.329705562224866,41.302899108341954,41.60438798162965,0.49915895803304544
42.139057022359815,41.65537145585195,42.66701817451299,42.15381555090825,0.5059848134757594
41.056735209192716,41.82171834630912,42.59377691680777,41.8240768241032,0.7685235679861604
41.77940816970966,41.240373100916614,41.017583484911896,41.34578825184606,0.3916994742476837
41.201205753961666,41.81533752388243,41.101195711473466,41.37257966310585,0.3866864293057217
40.785056027999005,41.00475389048921,41.88061192585123,41.223473948113146,0.579602906337572
40.223618339438616,42.23190200228869,41.0523332567413,41.16928453282287,1.009236849481062
41.898002735049175,41.75931259794305,41.70661291180563,41.78797608159928,0.09886208869825905
41.4480503572917,41.5681086815161,41.03860128805291,41.351586775620234,0.2776210310381959
41.23982289837863,40.85991018835039,40.94325059643267,41.01432789438723,0.19968075401410273
40.96905615018672,40.364188281768676,41.281556946165175,40.871600459373525,0.4663845252128993
41.43465844695392,41.16568399726124,40.88192113595984,41.160754526725,0.276401625358944
40.6826632404379,40.7399214096685,41.53411324930998,40.98556596647212,0.4759177614015962
40.87242600105414,40.957598409577194,41.38318894914801,41.071071119926444,0.2736361439610805
39.94214278812802,41.211501336497044,41.157392876659536,40.770345667094865,0.7177547895369486
40.5339075050199,41.745980309995325,40.95926351290537,41.07971710930687,0.6149487155891866
41.47156863431563,40.77749378722647,41.798639057640166,41.34923382639409,0.521448722065714
41.841677399258856,39.1756743630981,40.54538109968056,40.5209109540125,1.3331699584922958
41.28545770697348,42.213023422954606,41.76347388812429,41.75398500601745,0.4638556548416997
41.326860580110065,39.9444751359663,41.474624514639956,40.91532007690544,0.8440162733012204
39.96523011574326,41.49890804135884,40.494249196518325,40.65279578454014,0.779034505211512
40.99626130926708,40.680613554924236,41.372875094029645,41.01658331940698,0.3465779100047239
41.64587679430008,40.53554452345862,42.39223922215989,41.524553513306195,0.9342742129212864
41.27964512966847,41.019486649883504,41.49044654507114,41.26319277487437,0.23591060955898044
40.06991610190419,41.37218413750672,41.157978486569945,40.86669290866028,0.6982914685585393
41.418407175305646,42.06014280878727,42.16802203680652,41.88219067363315,0.40525403384812503
41.154336302008886,40.7488694642927,41.74667459949275,41.21662678859811,0.5018105723253922
41.448790718056614,41.0227492733599,41.6394318298707,41.37032394042907,0.31574059015212547
41.62656645766928,41.319724046094755,41.8319045461466,41.59273168330355,0.2577611493720984
41.10585928977363,42.05951998521284,40.80229701682079,41.32255876393575,0.6560269770670514
41.39386060063855,41.96728138740774,41.30963060270952,41.5569241969186,0.35786651279127013
41.13720377000901,41.73178996988433,40.680577207288835,41.183190315727394,0.5271130237920953
40.50823051492256,41.09510504576273,41.12289233271816,40.90874263113448,0.3471318189873996
41.21992100071229,40.68118361428116,40.021386372693115,40.640830329228855,0.6002854357313276
40.365427475756874,41.497943757299666,41.81013112241926,41.2245007851586,0.7601779074202972
40.959541616496594,39.68454965181839,41.78992587430718,40.81133904754072,1.06048350323762
42.28621390624653,41.32892148010505,41.98497318284013,41.86670285639724,0.48948248168309416
40.85602546107397,41.53593407717292,41.53935609968954,41.310438545978805,0.3935369949052775
41.22401345570233,41.782173664408894,41.95011688069853,41.65210133360325,0.3801258401881067
40.920153822176424,39.87181381968563,41.30514194062403,40.69903652749536,0.741806591419562
40.63928735813603,41.237663614064154,42.10746012746392,41.32813703322137,0.7382559852987861
40.742212131400116,41.54436380011027,41.25048670290582,41.179020878138736,0.4058230500918475
41.278372286028386,40.60752483588577,41.13610177897532,41.00733296696316,0.35347578495701887
40.73295622679087,40.30601817758316,40.919217593776516,40.65273066605018,0.31437316433195367
40.535111262291714,40.49720921948558,41.63148593253932,40.88793547143887,0.6442123930539023
