D24,E24,F24,mean_WT-delta-intron-1mon-51,std_WT-delta-intron-1mon-51
40.16046943221127,42.56297625044874,40.96191847664675,41.228454719768926,1.2232297125203602
41.88029821952153,42.231824026717916,42.200768797150545,42.10429701446333,0.19460910030726994
40.55871611781266,42.32854900922746,40.60209857553452,41.16312123419154,1.0095231218393994
41.35780879968239,41.493358758825885,42.210261096759126,41.68714288508914,0.45807526171095475
42.02142908935401,42.14036288175373,41.60492979704738,41.92224058938504,0.2811599472615351
41.460670926063145,41.73139483946808,40.204696595283345,41.13225412027152,0.8146134549244615
41.81936398170488,40.86940862762356,41.895875251373404,41.528215953567276,0.5718249847063459
42.21070886044818,41.38549853023547,41.052241369972656,41.549482920218765,0.5963890439476646
42.25117875678582,42.357107454798104,41.06433641604585,41.890874209209926,0.7177595453298063
41.98764688572888,41.32749824529455,42.35417363415807,41.889772921727165,0.5202884518673974
41.78208134203964,41.8456563076086,41.18412633588932,41.603954661845854,0.364968918564819
41.90358504941014,41.9482548331726,40.544599913860054,41.465479932147595,0.7978181832073618
