D13,E13,F13,mean_HdhQ150-2w-68,std_HdhQ150-2w-68
43.0953649449345,41.96623786709157,42.56237906524845,42.541327292424846,0.5648578337367657
42.84143854556602,41.85120780398556,41.35800189931057,42.01688274962072,0.755468206857054
41.2249847555636,42.32442543823533,41.634339598591865,41.7279165974636,0.5556617178795046
41.79579178260102,41.8512685623808,41.44431889161459,41.697126412198806,0.22068790207357647
42.85550378812065,42.37476630662943,42.48461722478151,42.57162910651053,0.2519036168838167
41.60811475831889,40.878120553586314,41.918543780841716,41.468259697582305,0.5341251739652064
42.0483382344645,42.155419485554745,42.55299862518542,42.25225211506822,0.2659002559128464
41.92707377996413,42.92044394111938,42.2616526408994,42.369723453994304,0.5054261021659311
43.32872320944403,42.56000525549453,41.58607776394346,42.49160207629401,0.8733341476059008
42.58512438272673,41.34633354847881,41.193025956281865,41.708161295829136,0.7633308563735829
42.412115802952485,42.05624613504991,42.1011690027703,42.18984364692423,0.193799379565937
41.68995627141776,43.023795080272855,41.42652366501101,42.04675833890054,0.8563292474411538
