A22,B22,C22,mean_Q150delta-intron-NB21,std_Q150delta-intron-NB21
40.939409434015424,41.02497609720823,40.99062618546111,40.98500390556159,0.043059505175271795
40.578025071626975,39.87687615452139,41.15465555338582,40.5365189265114,0.6399000844681565
40.31467265247481,40.647032123933045,41.271222236409535,40.74430900427246,0.48563759143815305
40.57444478940335,40.91014159858892,40.636653135083975,40.70707984102541,0.17858619097417636
40.89088346993532,40.755488275810706,40.87467493521581,40.840348893653946,0.07393694945688842
41.440440810471934,40.74088721931417,40.34695227092136,40.84276010023582,0.5538166297905543
39.64211713361298,40.675183250077666,41.52463450822822,40.61397829730629,0.9427499409254153
40.16205488932268,39.46769741175189,40.703196595517205,40.11098296553059,0.619330940871726
40.811382550418344,41.58386205999314,41.800709251246026,41.39865128721917,0.5200183679508777
40.74411793283328,40.51897700183672,39.80442789070891,40.35584094179297,0.49062651210658487
40.35490700559441,41.812022940832996,41.246859292202224,41.137929746209885,0.734640011620744
41.38868561606092,40.635009931853666,39.48740625965045,40.50370060252168,0.9574170474539113
41.25277099528266,40.418149375767086,41.08387516071393,40.91826517725456,0.4412689790895793
40.484251737452034,41.3543482103654,39.86238540167816,40.56699511649853,0.7494151757927674
41.617748435687105,40.06731924743963,41.321252033388454,41.002106572171726,0.8230115649271645
40.824571126474524,40.376336517428086,41.621197180421625,40.94070160810808,0.630503159500814
40.47318100710869,39.9357237285349,41.66032002276513,40.68974158613624,0.8824579071036283
40.6457886988793,39.41669427616868,40.591955410517436,40.2181461285218,0.6945993877510672
41.24416522308732,40.24141136859597,40.35649106359099,40.6140225517581,0.548744634345056
40.921609492433596,41.08750468046406,41.72010752394467,41.24307389894744,0.42136814412863816
41.972230199265894,41.10743217152687,40.92975695668588,41.33647310915955,0.5577028139677672
40.93698568026622,41.115896315942166,40.06710239030596,40.706661462171446,0.5610517878891174
41.14127242673112,40.34451658807949,40.431775060012754,40.63918802494113,0.4370012243937619
40.90030105987803,39.47028892188955,41.37368601280089,40.58142533152282,0.9909548017053994
39.75310054312701,39.089431657692515,40.79317952114274,39.878570573987425,0.8587760138917981
41.37172158309085,42.15985561112897,40.101583888781065,41.21105369433363,1.038499517868222
41.81828510958766,40.58479060902571,41.579005825528256,41.327360514713874,0.654118637993365
42.36604476662119,40.88895392085438,40.072747549617674,41.10924874569775,1.1624114541626782
40.998312148536805,40.564766614045304,41.402059335047646,40.98837936587659,0.41873472544011414
41.90013298605227,39.37143841073617,41.49705307896985,40.92287482525276,1.3586149432747576
41.562266187230826,40.54411094809773,41.10000990252213,41.06879567928356,0.5097948298510219
40.74737338220128,40.244228336723104,40.73040479845621,40.574002172460204,0.2857185157828348
40.42443200011915,40.26536849309393,41.62826604359861,40.7726888456039,0.745207726820618
40.64176292906888,40.76197986043801,40.31293145510618,40.572224748204356,0.23246029022442796
40.19828076403186,40.61175263775361,40.533252387227805,40.44776192967109,0.21959328618991686
41.65727615889016,39.94746285448079,40.05008328640258,40.55160743325785,0.9589109637463735
41.00305200429503,40.015088473869554,41.19851097019344,40.73888381611934,0.6343980019943185
40.21333104827809,40.375346225036374,41.28355265476029,40.624076642691584,0.576839394671981
41.01801234519093,39.911563933137174,40.699848413241995,40.5431415638567,0.569626895096492
40.87079085290865,40.58673856933249,40.03747929263502,40.49833623829205,0.4236310520033376
40.5366437900412,41.04147820987863,40.79360798207366,40.7905766606645,0.2524308609208956
41.18959926568031,39.32900140674827,40.67494100583658,40.39784722608838,0.9607506545649486
40.60973925366885,40.217558500887996,41.305168219116645,40.71082199122449,0.5508057867072187
40.95445378632187,40.899305578980666,42.033444122525715,41.29573449594275,0.6394700548564567
39.772683509994714,40.68830199278124,40.72705794761256,40.396014483462835,0.5401681524046571
40.57751786584895,40.32088585474023,41.346472450088264,40.74829205689249,0.5336945141036412
40.35852792184224,39.96056263592579,39.61742164579719,39.9788374011884,0.3708909588846753
40.79519415961895,40.016357517579046,41.75724226134907,40.85626464618235,0.872047662699479
40.74842990904469,40.23043183436996,40.790380484266045,40.5897474092269,0.3118825491133316
41.130380047640344,40.46876389874981,40.03481938767153,40.54465444468723,0.5517090004158294
40.70406031430592,40.228248339428276,40.574437871371686,40.50224884170196,0.2459831312564607
40.2981257330702,41.382317572220714,40.76716910982777,40.81587080503956,0.5437341973405018
40.4412877812885,40.22556511470643,41.89551989756969,40.854124264521545,0.9083021059196883
42.123895251423875,39.947371891012345,40.21494866547371,40.76207193596998,1.1869378203777865
42.19807535429499,40.85959629829789,41.22879213680735,41.428821263133415,0.69129609023182
40.724722014145,40.22424313719495,40.61741834555489,40.52212783229828,0.26349570775598635
40.73426754817981,40.6304701467259,40.35250348667244,40.57241372719272,0.1973926557686738
40.994245464992154,40.91747731987324,40.90094067797973,40.93755448761504,0.049787200345647396
39.47380041756611,40.32027740430246,40.39747948364204,40.0638524351702,0.5124559277367989
40.65067222627504,40.58850929437626,41.56367433236503,40.93428528433878,0.545952367754834
41.11784026436854,39.640889093621084,40.02779830107321,40.26217588635428,0.7658628007382963
40.4188900516725,40.3896453349262,41.017753422915504,40.60876293650473,0.3544978516793599
40.29502979242451,41.019157308689934,41.21477174502458,40.84298628204634,0.48451882090858023
41.12018361814369,41.02185941619519,40.82163078583165,40.987891273390176,0.1521473774489777
39.94221427919795,40.06107125266762,40.9416467831031,40.31497743832289,0.5459556720110517
40.18785554257506,39.70925802123868,41.340826018766734,40.412646527526825,0.8386905107523951
41.218155034402734,39.880181769837904,40.59676401355073,40.56503360593046,0.6695507659979033
41.394477951498054,41.31692512618329,42.20334929470511,41.63825079079549,0.4909234660507166
40.92847614205908,40.01633213084133,42.39965064079991,41.114819637900105,1.2025367785683283
41.830802502252986,41.54575898674488,41.44262481633868,41.606395435112184,0.20106730990739657
41.52546097426331,41.17552839615098,41.38632468396711,41.362438018127136,0.17618493667109736
41.14950225442213,40.96903568815676,41.51488594046898,41.21114129434929,0.27809648131482184
39.6726953872673,39.8961218803359,41.75597274155303,40.44159666971874,1.143751805729344
41.57549253340759,40.00892416496019,40.39135582897473,40.6585908424475,0.8167588552163554
40.993569028896374,40.604224152840885,41.44997502551242,41.01592273574989,0.4233183209048914
41.60084962872335,39.77617186234154,41.14491967499795,40.84064705535428,0.9496307746069754
40.74824956938914,41.39802535687666,40.90308306981757,41.01645266536112,0.3393989428335604
41.46920197865526,39.96063845828269,40.54021117353924,40.656683870159064,0.7609963144083844
39.32576225542939,40.48856278603357,40.641137656546704,40.15182089933655,0.7194438373899198
41.44817934665298,40.654071655848725,41.2924475532423,41.131566185248,0.420789575767275
41.01362388912999,39.828043919181546,40.824037767866095,40.55523519205921,0.6368603338692476
41.220851598511544,41.02287388950152,40.552963403944524,40.93222963065253,0.3430465658729297
40.65352624865859,40.47981232610417,41.56016099926706,40.897833191343274,0.5801316450463281
41.76112468930018,41.325409055426256,40.87013413793434,41.31888929422026,0.44553105516948843
40.63832762499661,39.67746732387965,40.88482470611104,40.40020655166243,0.6379296170280284
41.43647368711293,41.39526731690905,40.112928778722605,40.9815565942482,0.7525358480929085
41.349973130302395,40.439556939276926,40.78514755204088,40.8582258738734,0.4595864892071172
42.106740175361196,41.17889227275629,41.11036671493784,41.46533305435178,0.5565305554772144
41.502733243462984,40.456589104089964,40.62124112483621,40.860187824129724,0.5625175854260702
40.8507066744078,40.88971271298528,40.23511440436813,40.6585112639204,0.3671907450772986
41.86498195911358,41.17948071092715,41.25989019581329,41.434784288618005,0.37472516340616296
41.955865194250144,40.6462897719442,41.38834523074868,41.330166732314346,0.6567233054620538
41.49986604284596,40.59788827922045,40.7337620518652,40.94383879131053,0.48630252812493885
40.81751523458067,41.88495852987281,41.23343413581629,41.31196930008992,0.5380377553542619
41.60061061814773,41.75251362640941,41.17356387839208,41.508896040983075,0.30017390864414156
40.72819339730048,40.63647357260821,41.47034577961969,40.94500424984279,0.45726461020031217
41.38398254591093,40.58074744165427,40.67778586544849,40.88083861767123,0.43842841298948154
41.125548135171734,41.104807389503925,41.14992256566224,41.12675936344596,0.022581963718820017
41.0985400573733,40.90059919940664,40.98072206946148,40.99328710874714,0.09956684173122955
41.80383453105189,40.43917822135828,41.26681151184349,41.16994142141789,0.6874660513152213
39.98500053208813,41.18809863717571,41.09582641928346,40.75630852951577,0.6695637092320376
42.212562462431315,41.57130504734868,41.87684979085014,41.88690576687671,0.32074695647815704
41.505250899136506,40.93671319509873,41.52261667690304,41.32152692371276,0.3333715597598748
41.39199074297263,41.15695676182997,41.743619991140186,41.43085583198093,0.29525634203838985
41.65492855315361,41.221677282437135,40.673103186059706,41.183236340550145,0.49204018370163516
41.09317081764778,40.92647274248887,40.36457602387845,40.794739861338364,0.38174305148765086
41.428610435204625,41.54292708428607,40.76715033723464,41.24622928557511,0.41881326760450444
42.066471965129544,40.874028093732115,41.662627003348,41.53437568740322,0.6064790982709118
41.27780363271382,40.32987255961224,41.5313448021755,41.046340331500524,0.6332971911108669
40.57896028979184,40.87122206114565,41.48193487801056,40.977372409649355,0.46075123343056484
40.375095412328584,40.312531824675034,40.812809212883934,40.50014548329585,0.27257568944234284
41.58570251276806,41.97298097040796,43.00314492154978,42.18727613490861,0.7326169249338305
41.38920621763893,41.57503397794338,42.099418290742044,41.68788616210812,0.36830966427507744
41.99679003759467,41.84529284270215,42.193331294894456,42.01180472506376,0.17450436006286418
41.95425549898953,41.12041247794739,40.72203645263792,41.265568143191615,0.6288032839547576
41.64599751467145,40.037450858623444,41.476305216069534,41.05325119645481,0.8837910464611741
41.29966773087303,40.18884067483791,41.257859168516745,40.915455858075894,0.6296143322348626
41.61835286826582,41.07387189816011,40.695944981464464,41.129389915963465,0.4637033158539496
41.36094258629031,40.99351449013522,41.1120286451901,41.155495240538535,0.18753095782943935
41.941696278225585,42.04860727592475,40.99718033877547,41.66249463097527,0.5786534549376218
41.976127560746384,40.86524249250727,41.49944259466874,41.44693754930747,0.5573006312130351
41.81187008660509,40.242941662055095,41.853756647393425,41.30285613201787,0.9181517487436491
41.32491055663987,40.66034723764953,41.50127744411779,41.1621784128024,0.44345486356126684
41.448514698494066,41.24164037386892,40.51966996402847,41.06994167879716,0.4876458413676103
41.20199277953894,41.24592117519318,41.07756445421915,41.175159469650424,0.08732706489950218
41.46294475604533,40.48671532826881,41.702912686420575,41.21752425691157,0.6441718866421697
41.713003048720466,41.27684397729493,41.60140662755929,41.530417884524894,0.22657942343668147
40.92907358407299,40.25407066518834,40.60542356826805,40.59618927250979,0.33759619264635227
40.69501860208728,42.184234573264575,41.05308171318517,41.310778296179016,0.777333068167956
42.1426508327958,40.889954549523864,42.324352205011934,41.785652529110536,0.7809993598864452
40.79242935540833,39.40775873564732,41.39898309613168,40.53305706239578,1.0206366166435188
40.641444053631005,40.525625341723156,41.66589250246046,40.94432063260487,0.6275770598358121
41.614491155385245,42.19662107646436,40.26912624829428,41.3600794933813,0.9886116772921074
40.82410861218484,40.21861226155184,40.84878277451774,40.6305012160848,0.3569195801877526
40.09345333778999,41.27243211905739,41.15915023394737,40.84167856359825,0.6504528712945996
41.1616372079981,40.01260038132125,41.66343005922853,40.94588921618263,0.8462978514353985
41.69804169072359,41.1365629859381,41.43719219761249,41.42393229142473,0.2809741141386159
41.028026721361506,41.03437837386102,41.57008908963737,41.210831394953296,0.311142498326176
42.14687045625948,41.72326577310598,41.01830991550812,41.62948204829119,0.5700953988722866
41.51255632043199,41.04048663045126,41.47782594054884,41.343622963810695,0.26309746725055894
41.74532647515351,40.946011475949966,41.11196095382717,41.26776630164355,0.4218205741711491
40.718743503701624,41.085383780188664,41.30434351911983,41.03615693433671,0.2958873202400717
41.586210824585315,40.95022453740213,41.00733966010199,41.18125834069648,0.3518599436793838
40.887120285013104,41.376056487535394,41.789576470278504,41.350917747608996,0.45175298423448157
41.500283851125424,41.55826447333363,41.54000849410877,41.53285227285594,0.029645349801903715
40.95357327400455,41.17977063902185,41.562382191779164,41.23190870160185,0.3077350447506305
40.89858620828741,40.961092755840845,41.09009585965892,40.98325827459573,0.09765996778805643
41.55499755235198,40.64118354372712,40.76224253944968,40.98614121184293,0.4963486397829177
41.185796963208034,40.775077877529334,41.149750807348006,41.036875216028456,0.22743837884576573
41.091939611915365,41.72330815703787,41.254638558913314,41.35662877595552,0.32780796698946163
40.78644765785386,41.68875985789739,41.63803819491649,41.37108190355591,0.5069428692758103
40.97062768700506,41.64664658924463,41.2024466880455,41.273240321431736,0.3435246613306188
41.29413291826548,40.88202889521328,41.54617555590029,41.24077912312635,0.33527252693478743
40.187736029777845,40.93426270696248,40.61518331139804,40.579060682712786,0.3745719599281717
40.68258310374869,40.65776343017728,41.814293338073746,41.05154662399991,0.660674591930004
41.455373170875454,41.65751084729914,42.243364952336215,41.785416323503604,0.40927083947521026
40.950831910387976,40.533745320616795,41.10164875516648,40.862075328723755,0.2941715075170787
40.55318646685843,41.24197256503887,40.875989946308586,40.89038299273529,0.34461854578757223
41.01815880807027,40.31931544489742,40.85783312027787,40.73176912441519,0.36608005934813515
42.7285599148358,40.84612826407448,40.64989598587031,41.40819472159353,1.1476715381138334
40.47045690204553,42.23278499854808,41.47791825210815,41.39372005090058,0.8841759342718605
42.21942131592835,41.06153342061618,40.68534378967383,41.322099508739456,0.7995432939182824
41.36903768743419,41.19150014430652,41.223305350568346,41.26128106076968,0.09466525618686235
41.032599689189546,40.87505205769289,41.18884207729839,41.03216460806028,0.1568954622438029
40.70816033459364,41.23612739506323,40.90797408479677,40.950753938151216,0.26657061189297376
41.02170885349899,40.68656271083358,41.956275704307046,41.2215157562132,0.6580158586447781
40.79062047696674,41.70403845957652,41.130749648082165,41.208469528208475,0.4616420556706992
41.67830067193988,41.58110368868276,42.38959164551453,41.88299866871239,0.4414058750147201
40.868907845673704,41.249111791717645,40.62139146198015,40.91313703312383,0.316188818363823
40.8120562599731,40.88095760737036,40.606454760229056,40.76648954252418,0.14281175573626115
41.60484027711592,41.208294837854545,40.61578527120317,41.14297346205788,0.49775256180379684
42.08510686772009,41.76082957143194,41.45128932424732,41.76574192113312,0.3169373250157752
41.82413068897022,40.62831380758899,41.6365732094074,41.36300590198887,0.6431359165955931
40.87176862158752,41.54037220868947,40.57136473968761,40.99450185665487,0.4960256585983426
40.92322859743865,40.39865346653111,41.83365485188057,41.051845638616776,0.7260950361004942
42.10125650387409,42.170030027977596,41.83653321947901,42.035939917110234,0.17608157967131707
40.92108351515432,41.36993835959256,41.55229978449231,41.281107219746396,0.3248487697745196
41.32205310506501,40.807047831521956,41.22328374882993,41.117461561805634,0.2733246410301179
41.3632767521184,41.061183498880816,41.85281597082475,41.42575874060799,0.3994977995223825
41.66993717163702,40.96065555749745,39.51690848488092,40.71583373800513,1.0971947976422944
41.08760323370132,41.40630179325367,41.650871926253785,41.381592317736256,0.28244614289754283
41.21783995266582,40.723222249383554,41.55298317639867,41.16468179281602,0.4174268097154388
41.2386536999975,41.39016446511798,40.85700251849912,41.16194022787153,0.2747346591437228
40.92761176940834,41.334198056080574,40.70104771031098,40.987619178599964,0.3208122612299245
41.0455982568182,40.841030251122135,41.216901461812306,41.03450998991755,0.18818077479798215
41.67202320393994,41.499350044890065,41.65082089241102,41.607398047080345,0.09417092219217715
41.26417974066705,41.575962700340305,41.658769390437165,41.499637277148175,0.20807312559655125
40.803690638568256,40.35070085301653,40.80164825922571,40.652013250270166,0.26094618867190755
40.82933088870268,42.12095131849202,41.29826960402521,41.416183937073306,0.6538338291308675
40.85824597414066,41.622448703085205,41.143010128291806,41.207901601839225,0.38621189810250456
41.121536846763135,40.45135768890209,41.554031789370605,41.042308775011946,0.555590099332295
40.81873831614784,41.28363738118072,41.87225007187136,41.32487525639997,0.5279651282294751
40.96781877081126,40.71020950510138,40.14922706013104,40.60908511201456,0.4185602756551045
41.519265027354194,41.0135348768916,41.02937819841741,41.187392700887735,0.2875190141798242
40.99281268106112,40.86325455091567,40.64767852405547,40.83458191867742,0.1743444477538699
41.24539570146703,40.93804424545377,41.33681104753375,41.17341699815152,0.20890055267641436
42.58372907453668,41.78123347078427,41.32133455069733,41.895432365339424,0.6388982893177189
41.79229875104217,41.82685801146099,42.21336221413182,41.94417299221166,0.23376422634496477
41.2085548708582,41.84549434600544,41.14655000468213,41.400199740515255,0.38688062127272504
41.53729413503748,40.88003038984075,42.098944643032745,41.50542305597032,0.6100818087923369
41.06014071795206,41.5059981357236,41.06807501093896,41.21140462153821,0.25515630935051425
40.33730906674076,39.93188848004017,41.97545267576566,40.74821674084887,1.0819761979791833
41.20790234962105,41.32752902823757,41.46669305517087,41.3340414776765,0.1295182084419578
42.79043476798005,41.24110530498959,41.076987782234795,41.70284261840148,0.9454502383454666
