D22,E22,F22,mean_WT-delta-intron-1mon-49,std_WT-delta-intron-1mon-49
41.34663339805796,42.138054887061024,41.51070896297704,41.66513241603201,0.4176983905331948
41.29111425883485,40.70543043129902,41.831457482061246,41.276000724065035,0.5631656452252725
41.59193568753828,42.00157352666853,42.54476242485988,42.046090546355565,0.4779707330162525
42.619776334528,41.99892775674806,40.71146879917056,41.77672429681554,0.9733653967447073
40.296700572698136,41.955550244479355,42.097733918582406,41.449994911919966,1.001309105100018
41.03387459947036,40.45222587177699,41.18211624968494,40.88940557364409,0.38579588581015806
41.55894833058139,41.18951374568559,40.7992764435185,41.182579506595154,0.3798834120519664
41.83493724811159,42.183172308083044,40.62527172918047,41.5477937617917,0.817680921715923
42.502596356437344,41.25968065320329,41.250655511238094,41.670977506959574,0.720217186966486
41.23439674209454,41.7214714757345,42.361250059102815,41.77237275897729,0.5651484804809795
42.06409690537621,42.23254976382549,41.17712364842714,41.824590105876275,0.567012964156232
42.155968741806056,42.692470097003515,42.21527565066035,42.354571496489974,0.2941273967708886
41.2184933860808,41.52180151460178,41.895984794856396,41.54542656517966,0.3393630202339235
41.348776327295425,40.99932935699964,40.44904150763268,40.93238239730925,0.45358803774706086
41.09904635460037,41.72169673982667,41.286769557170445,41.36917088386583,0.3193992165558403
42.23661971417688,41.64472955226408,40.88159780035361,41.587649022264856,0.6793119584653761
40.66209774263811,41.58518474715079,40.88144244529927,41.04290831169606,0.48226115744842757
