J1,K1,L1,mean_Q150delta-intron-1.5mon-36,std_Q150delta-intron-1.5mon-36
40.92778613754418,40.74693425977419,41.462184245384194,41.045634880900856,0.37190305216795017
40.76281946261338,41.653944715775246,41.097672550447975,41.171478909612205,0.4501239698077736
40.800792873199,42.35959173412313,41.52351457150274,41.56129972627496,0.7800860597687027
41.40110691843791,41.51528655202729,40.891452926128785,41.26928213219799,0.33215271924345086
42.82987869584876,41.056545495019705,42.554761769310716,42.14706198672639,0.9543804245845231
42.17314725697987,42.142192024242576,40.70579968059303,41.67371298727182,0.8383803931049805
41.10342093668899,41.79828907649207,40.455584839106635,41.1190982840959,0.6714893906008398
40.770520211450766,42.137802792727456,41.90222170821001,41.603514904129405,0.730947830127907
41.27069163776476,40.42817732040237,42.32541436141373,41.34142777319362,0.9505944445913519
42.69471786680102,41.06756532255627,42.63996864782996,42.13408394572908,0.9240377965350287
41.16174024107691,43.47420671319206,42.614611782806506,42.41685291235849,1.168848460791571
41.71790273826818,42.85378630699193,42.77919341724029,42.450294154166805,0.6353651818929527
42.61153989814729,42.548733701553374,41.5456645142549,42.235312704651854,0.5980778582015834
